id,Classic,Deal,Flex,Saver
85013,0.48,0.14,0.09,0.28
85014,0.27,0.27,0.34,0.12
85015,0.43,0.30,0.07,0.21
85016,0.48,0.14,0.09,0.28
85017,0.16,0.69,0.02,0.13
85018,0.55,0.21,0.01,0.23
85019,0.29,0.27,0.27,0.18
85020,0.50,0.18,0.02,0.30
85021,0.43,0.30,0.07,0.21
85022,0.46,0.16,0.05,0.33
85023,0.27,0.27,0.34,0.12
85024,0.59,0.19,0.09,0.14
85025,0.16,0.52,0.03,0.29
85026,0.17,0.60,0.01,0.22
85027,0.50,0.18,0.02,0.30
85028,0.49,0.12,0.13,0.25
85029,0.48,0.14,0.09,0.28
85030,0.48,0.14,0.09,0.28
85031,0.50,0.18,0.02,0.30
85032,0.58,0.15,0.06,0.21
85033,0.55,0.21,0.01,0.23
85034,0.58,0.15,0.06,0.21
85035,0.56,0.06,0.18,0.20
85036,0.58,0.15,0.06,0.21
85037,0.48,0.14,0.09,0.28
85038,0.55,0.18,0.10,0.17
85039,0.49,0.12,0.13,0.25
85040,0.50,0.18,0.02,0.30
85041,0.46,0.16,0.05,0.33
85042,0.59,0.19,0.09,0.14
85043,0.43,0.30,0.07,0.21
85044,0.55,0.21,0.01,0.23
85045,0.50,0.18,0.02,0.30
85046,0.55,0.18,0.10,0.17
85047,0.55,0.18,0.10,0.17
85048,0.13,0.70,0.01,0.16
85049,0.58,0.15,0.06,0.21
85050,0.50,0.18,0.02,0.30
85051,0.50,0.18,0.02,0.30
85052,0.48,0.14,0.09,0.28
85053,0.27,0.27,0.34,0.12
85054,0.58,0.15,0.06,0.21
85055,0.46,0.16,0.05,0.33
85056,0.59,0.19,0.09,0.14
85057,0.25,0.31,0.28,0.16
85058,0.54,0.22,0.04,0.20
85059,0.08,0.77,0.01,0.14
85060,0.27,0.27,0.34,0.12
85061,0.58,0.15,0.06,0.21
85062,0.12,0.56,0.01,0.30
85063,0.48,0.14,0.09,0.28
85064,0.48,0.14,0.09,0.28
85065,0.43,0.30,0.07,0.21
85066,0.56,0.06,0.18,0.20
85067,0.56,0.06,0.18,0.20
85068,0.43,0.30,0.07,0.21
85069,0.48,0.14,0.09,0.28
85070,0.55,0.18,0.10,0.17
85071,0.06,0.79,0.06,0.09
85072,0.18,0.60,0.01,0.22
85073,0.27,0.27,0.34,0.12
85074,0.27,0.27,0.34,0.12
85075,0.61,0.15,0.03,0.21
85076,0.12,0.56,0.01,0.30
85077,0.50,0.18,0.02,0.30
85078,0.43,0.30,0.07,0.21
85079,0.50,0.18,0.02,0.30
85080,0.14,0.56,0.02,0.28
85081,0.61,0.15,0.03,0.21
85082,0.56,0.06,0.18,0.20
85083,0.61,0.15,0.03,0.21
85084,0.50,0.18,0.02,0.30
85085,0.56,0.06,0.18,0.20
85086,0.55,0.18,0.10,0.17
85087,0.58,0.15,0.06,0.21
85088,0.46,0.16,0.05,0.33
85089,0.46,0.16,0.05,0.33
85090,0.61,0.15,0.03,0.21
85091,0.59,0.19,0.09,0.14
85092,0.56,0.06,0.18,0.20
85093,0.58,0.15,0.06,0.21
85094,0.56,0.06,0.18,0.20
85095,0.55,0.21,0.01,0.23
85096,0.43,0.30,0.07,0.21
85097,0.25,0.31,0.28,0.16
85098,0.48,0.14,0.09,0.28
85099,0.55,0.18,0.10,0.17
85100,0.50,0.18,0.02,0.30
85101,0.49,0.12,0.13,0.25
85102,0.12,0.56,0.01,0.30
85103,0.59,0.19,0.09,0.14
85104,0.48,0.14,0.09,0.28
85105,0.56,0.06,0.18,0.20
85106,0.56,0.06,0.18,0.20
85107,0.50,0.18,0.02,0.30
85108,0.46,0.16,0.05,0.33
85109,0.54,0.22,0.04,0.20
85110,0.43,0.30,0.07,0.21
85111,0.55,0.18,0.10,0.17
85112,0.14,0.56,0.02,0.28
85113,0.58,0.15,0.06,0.21
85114,0.55,0.18,0.10,0.17
85115,0.48,0.14,0.09,0.28
85116,0.55,0.21,0.01,0.23
85117,0.15,0.66,0.02,0.17
85118,0.50,0.18,0.02,0.30
85119,0.58,0.15,0.06,0.21
85120,0.50,0.18,0.02,0.30
85121,0.49,0.12,0.13,0.25
85122,0.54,0.22,0.04,0.20
85123,0.12,0.61,0.00,0.26
85124,0.50,0.18,0.02,0.30
85125,0.56,0.06,0.18,0.20
85126,0.43,0.30,0.07,0.21
85127,0.59,0.19,0.09,0.14
85128,0.13,0.70,0.01,0.16
85129,0.61,0.15,0.03,0.21
85130,0.49,0.12,0.13,0.25
85131,0.12,0.61,0.00,0.26
85132,0.55,0.21,0.01,0.23
85133,0.12,0.61,0.00,0.26
85134,0.50,0.18,0.02,0.30
85135,0.56,0.06,0.18,0.20
85136,0.16,0.52,0.03,0.29
85137,0.50,0.18,0.02,0.30
85138,0.12,0.61,0.00,0.26
85139,0.55,0.18,0.10,0.17
85140,0.12,0.61,0.00,0.26
85141,0.56,0.06,0.18,0.20
85142,0.55,0.18,0.10,0.17
85143,0.15,0.66,0.02,0.17
85144,0.25,0.31,0.28,0.16
85145,0.61,0.15,0.03,0.21
85146,0.29,0.27,0.27,0.18
85147,0.50,0.18,0.02,0.30
85148,0.55,0.18,0.10,0.17
85149,0.46,0.16,0.05,0.33
85150,0.43,0.30,0.07,0.21
85151,0.48,0.14,0.09,0.28
85152,0.25,0.31,0.28,0.16
85153,0.50,0.18,0.02,0.30
85154,0.56,0.06,0.18,0.20
85155,0.50,0.18,0.02,0.30
85156,0.27,0.27,0.34,0.12
85157,0.55,0.18,0.10,0.17
85158,0.05,0.80,0.04,0.11
85159,0.56,0.06,0.18,0.20
85160,0.50,0.18,0.02,0.30
85161,0.46,0.16,0.05,0.33
85162,0.59,0.19,0.09,0.14
85163,0.55,0.21,0.01,0.23
85164,0.12,0.61,0.00,0.26
85165,0.12,0.61,0.00,0.26
85166,0.61,0.15,0.03,0.21
85167,0.46,0.16,0.05,0.33
85168,0.56,0.06,0.18,0.20
85169,0.25,0.31,0.28,0.16
85170,0.48,0.14,0.09,0.28
85171,0.55,0.18,0.10,0.17
85172,0.56,0.06,0.18,0.20
85173,0.50,0.18,0.02,0.30
85174,0.43,0.30,0.07,0.21
85175,0.58,0.15,0.06,0.21
85176,0.58,0.15,0.06,0.21
85177,0.55,0.18,0.10,0.17
85178,0.43,0.30,0.07,0.21
85179,0.27,0.27,0.34,0.12
85180,0.48,0.14,0.09,0.28
85181,0.61,0.15,0.03,0.21
85182,0.43,0.30,0.07,0.21
85183,0.16,0.52,0.03,0.29
85184,0.16,0.69,0.02,0.13
85185,0.50,0.18,0.02,0.30
85186,0.55,0.18,0.10,0.17
85187,0.50,0.18,0.02,0.30
85188,0.56,0.06,0.18,0.20
85189,0.59,0.19,0.09,0.14
85190,0.29,0.27,0.27,0.18
85191,0.48,0.14,0.09,0.28
85192,0.58,0.15,0.06,0.21
85193,0.50,0.18,0.02,0.30
85194,0.56,0.06,0.18,0.20
85195,0.46,0.16,0.05,0.33
85196,0.29,0.27,0.27,0.18
85197,0.54,0.22,0.04,0.20
85198,0.56,0.06,0.18,0.20
85199,0.16,0.69,0.02,0.13
85200,0.48,0.14,0.09,0.28
85201,0.43,0.30,0.07,0.21
85202,0.14,0.56,0.02,0.28
85203,0.58,0.15,0.06,0.21
85204,0.61,0.15,0.03,0.21
85205,0.48,0.14,0.09,0.28
85206,0.12,0.56,0.01,0.30
85207,0.55,0.21,0.01,0.23
85208,0.46,0.16,0.05,0.33
85209,0.08,0.77,0.01,0.14
85210,0.13,0.70,0.01,0.16
85211,0.48,0.14,0.09,0.28
85212,0.58,0.15,0.06,0.21
85213,0.46,0.16,0.05,0.33
85214,0.58,0.15,0.06,0.21
85215,0.13,0.70,0.01,0.16
85216,0.49,0.12,0.13,0.25
85217,0.50,0.18,0.02,0.30
85218,0.50,0.18,0.02,0.30
85219,0.13,0.67,0.00,0.20
85220,0.55,0.18,0.10,0.17
85221,0.18,0.60,0.01,0.22
85222,0.49,0.12,0.13,0.25
85223,0.12,0.56,0.01,0.30
85224,0.50,0.18,0.02,0.30
85225,0.25,0.38,0.06,0.31
85226,0.25,0.31,0.28,0.16
85227,0.55,0.18,0.10,0.17
85228,0.27,0.27,0.34,0.12
85229,0.48,0.14,0.09,0.28
85230,0.08,0.77,0.01,0.14
85231,0.50,0.18,0.02,0.30
85232,0.49,0.12,0.13,0.25
85233,0.55,0.21,0.01,0.23
85234,0.56,0.06,0.18,0.20
85235,0.50,0.18,0.02,0.30
85236,0.58,0.15,0.06,0.21
85237,0.50,0.18,0.02,0.30
85238,0.49,0.12,0.13,0.25
85239,0.54,0.22,0.04,0.20
85240,0.50,0.18,0.02,0.30
85241,0.48,0.14,0.09,0.28
85242,0.55,0.18,0.10,0.17
85243,0.48,0.14,0.09,0.28
85244,0.18,0.60,0.01,0.22
85245,0.49,0.12,0.13,0.25
85246,0.46,0.16,0.05,0.33
85247,0.55,0.18,0.10,0.17
85248,0.56,0.06,0.18,0.20
85249,0.12,0.61,0.00,0.26
85250,0.55,0.18,0.10,0.17
85251,0.49,0.12,0.13,0.25
85252,0.55,0.18,0.10,0.17
85253,0.56,0.06,0.18,0.20
85254,0.46,0.16,0.05,0.33
85255,0.25,0.31,0.28,0.16
85256,0.56,0.06,0.18,0.20
85257,0.08,0.77,0.01,0.14
85258,0.55,0.18,0.10,0.17
85259,0.54,0.22,0.04,0.20
85260,0.55,0.18,0.10,0.17
85261,0.58,0.15,0.06,0.21
85262,0.17,0.60,0.01,0.22
85263,0.50,0.18,0.02,0.30
85264,0.58,0.15,0.06,0.21
85265,0.25,0.38,0.06,0.31
85266,0.56,0.06,0.18,0.20
85267,0.56,0.06,0.18,0.20
85268,0.06,0.79,0.06,0.09
85269,0.56,0.06,0.18,0.20
85270,0.56,0.06,0.18,0.20
85271,0.61,0.15,0.03,0.21
85272,0.50,0.18,0.02,0.30
85273,0.56,0.06,0.18,0.20
85274,0.25,0.31,0.28,0.16
85275,0.55,0.18,0.10,0.17
85276,0.49,0.12,0.13,0.25
85277,0.43,0.30,0.07,0.21
85278,0.48,0.14,0.09,0.28
85279,0.25,0.31,0.28,0.16
85280,0.43,0.30,0.07,0.21
85281,0.43,0.30,0.07,0.21
85282,0.55,0.18,0.10,0.17
85283,0.49,0.12,0.13,0.25
85284,0.55,0.21,0.01,0.23
85285,0.16,0.69,0.02,0.13
85286,0.25,0.38,0.06,0.31
85287,0.54,0.22,0.04,0.20
85288,0.49,0.12,0.13,0.25
85289,0.48,0.14,0.09,0.28
85290,0.12,0.61,0.00,0.26
85291,0.46,0.16,0.05,0.33
85292,0.43,0.30,0.07,0.21
85293,0.50,0.18,0.02,0.30
85294,0.56,0.06,0.18,0.20
85295,0.43,0.30,0.07,0.21
85296,0.43,0.30,0.07,0.21
85297,0.61,0.15,0.03,0.21
85298,0.55,0.18,0.10,0.17
85299,0.59,0.19,0.09,0.14
85300,0.43,0.30,0.07,0.21
85301,0.43,0.30,0.07,0.21
85302,0.17,0.60,0.01,0.22
85303,0.55,0.21,0.01,0.23
85304,0.17,0.60,0.01,0.22
85305,0.49,0.12,0.13,0.25
85306,0.27,0.27,0.34,0.12
85307,0.55,0.18,0.10,0.17
85308,0.55,0.18,0.10,0.17
85309,0.08,0.77,0.01,0.14
85310,0.54,0.22,0.04,0.20
85311,0.56,0.06,0.18,0.20
85312,0.56,0.06,0.18,0.20
85313,0.43,0.30,0.07,0.21
85314,0.46,0.16,0.05,0.33
85315,0.56,0.06,0.18,0.20
85316,0.50,0.18,0.02,0.30
85317,0.59,0.19,0.09,0.14
85318,0.55,0.21,0.01,0.23
85319,0.43,0.30,0.07,0.21
85320,0.55,0.21,0.01,0.23
85321,0.46,0.16,0.05,0.33
85322,0.58,0.15,0.06,0.21
85323,0.48,0.14,0.09,0.28
85324,0.50,0.18,0.02,0.30
85325,0.49,0.12,0.13,0.25
85326,0.61,0.15,0.03,0.21
85327,0.43,0.30,0.07,0.21
85328,0.29,0.27,0.27,0.18
85329,0.46,0.16,0.05,0.33
85330,0.56,0.06,0.18,0.20
85331,0.50,0.18,0.02,0.30
85332,0.14,0.56,0.02,0.28
85333,0.25,0.38,0.06,0.31
85334,0.55,0.18,0.10,0.17
85335,0.48,0.14,0.09,0.28
85336,0.56,0.06,0.18,0.20
85337,0.15,0.66,0.02,0.17
85338,0.55,0.21,0.01,0.23
85339,0.14,0.56,0.02,0.28
85340,0.25,0.31,0.28,0.16
85341,0.56,0.06,0.18,0.20
85342,0.49,0.12,0.13,0.25
85343,0.61,0.15,0.03,0.21
85344,0.12,0.56,0.01,0.30
85345,0.50,0.18,0.02,0.30
85346,0.61,0.15,0.03,0.21
85347,0.29,0.27,0.27,0.18
85348,0.15,0.66,0.02,0.17
85349,0.29,0.27,0.27,0.18
85350,0.50,0.18,0.02,0.30
85351,0.14,0.56,0.02,0.28
85352,0.59,0.19,0.09,0.14
85353,0.48,0.14,0.09,0.28
85354,0.50,0.18,0.02,0.30
85355,0.25,0.31,0.28,0.16
85356,0.48,0.14,0.09,0.28
85357,0.58,0.15,0.06,0.21
85358,0.27,0.27,0.34,0.12
85359,0.27,0.27,0.34,0.12
85360,0.12,0.61,0.00,0.26
85361,0.25,0.31,0.28,0.16
85362,0.59,0.19,0.09,0.14
85363,0.61,0.15,0.03,0.21
85364,0.46,0.16,0.05,0.33
85365,0.50,0.18,0.02,0.30
85366,0.25,0.31,0.28,0.16
85367,0.46,0.16,0.05,0.33
85368,0.55,0.21,0.01,0.23
85369,0.49,0.12,0.13,0.25
85370,0.50,0.18,0.02,0.30
85371,0.12,0.61,0.00,0.26
85372,0.55,0.18,0.10,0.17
85373,0.50,0.18,0.02,0.30
85374,0.18,0.60,0.01,0.22
85375,0.50,0.18,0.02,0.30
85376,0.61,0.15,0.03,0.21
85377,0.49,0.12,0.13,0.25
85378,0.56,0.06,0.18,0.20
85379,0.48,0.14,0.09,0.28
85380,0.55,0.18,0.10,0.17
85381,0.55,0.18,0.10,0.17
85382,0.16,0.69,0.02,0.13
85383,0.08,0.77,0.01,0.14
85384,0.06,0.76,0.05,0.13
85385,0.25,0.31,0.28,0.16
85386,0.55,0.18,0.10,0.17
85387,0.56,0.06,0.18,0.20
85388,0.27,0.27,0.34,0.12
85389,0.55,0.18,0.10,0.17
85390,0.50,0.18,0.02,0.30
85391,0.12,0.56,0.01,0.30
85392,0.25,0.38,0.06,0.31
85393,0.58,0.15,0.06,0.21
85394,0.61,0.15,0.03,0.21
85395,0.50,0.18,0.02,0.30
85396,0.12,0.56,0.01,0.30
85397,0.58,0.15,0.06,0.21
85398,0.55,0.18,0.10,0.17
85399,0.16,0.52,0.03,0.29
85400,0.46,0.16,0.05,0.33
85401,0.56,0.06,0.18,0.20
85402,0.16,0.52,0.03,0.29
85403,0.43,0.30,0.07,0.21
85404,0.43,0.30,0.07,0.21
85405,0.29,0.27,0.27,0.18
85406,0.50,0.18,0.02,0.30
85407,0.55,0.21,0.01,0.23
85408,0.61,0.15,0.03,0.21
85409,0.13,0.70,0.01,0.16
85410,0.12,0.61,0.00,0.26
85411,0.46,0.16,0.05,0.33
85412,0.48,0.14,0.09,0.28
85413,0.55,0.21,0.01,0.23
85414,0.55,0.21,0.01,0.23
85415,0.48,0.14,0.09,0.28
85416,0.14,0.56,0.02,0.28
85417,0.25,0.31,0.28,0.16
85418,0.55,0.21,0.01,0.23
85419,0.49,0.12,0.13,0.25
85420,0.59,0.19,0.09,0.14
85421,0.05,0.80,0.04,0.11
85422,0.50,0.18,0.02,0.30
85423,0.06,0.76,0.05,0.13
85424,0.48,0.14,0.09,0.28
85425,0.56,0.06,0.18,0.20
85426,0.50,0.18,0.02,0.30
85427,0.54,0.22,0.04,0.20
85428,0.14,0.56,0.02,0.28
85429,0.25,0.31,0.28,0.16
85430,0.61,0.15,0.03,0.21
85431,0.58,0.15,0.06,0.21
85432,0.25,0.31,0.28,0.16
85433,0.59,0.19,0.09,0.14
85434,0.61,0.15,0.03,0.21
85435,0.13,0.70,0.01,0.16
85436,0.46,0.16,0.05,0.33
85437,0.55,0.18,0.10,0.17
85438,0.55,0.21,0.01,0.23
85439,0.48,0.14,0.09,0.28
85440,0.61,0.15,0.03,0.21
85441,0.56,0.06,0.18,0.20
85442,0.05,0.80,0.04,0.11
85443,0.08,0.77,0.01,0.14
85444,0.59,0.19,0.09,0.14
85445,0.16,0.69,0.02,0.13
85446,0.59,0.19,0.09,0.14
85447,0.56,0.06,0.18,0.20
85448,0.17,0.60,0.01,0.22
85449,0.55,0.21,0.01,0.23
85450,0.55,0.18,0.10,0.17
85451,0.17,0.60,0.01,0.22
85452,0.18,0.60,0.01,0.22
85453,0.58,0.15,0.06,0.21
85454,0.43,0.30,0.07,0.21
85455,0.27,0.27,0.34,0.12
85456,0.13,0.70,0.01,0.16
85457,0.50,0.18,0.02,0.30
85458,0.29,0.27,0.27,0.18
85459,0.43,0.30,0.07,0.21
85460,0.25,0.38,0.06,0.31
85461,0.46,0.16,0.05,0.33
85462,0.49,0.12,0.13,0.25
85463,0.15,0.66,0.02,0.17
85464,0.12,0.61,0.00,0.26
85465,0.61,0.15,0.03,0.21
85466,0.12,0.61,0.00,0.26
85467,0.48,0.14,0.09,0.28
85468,0.50,0.18,0.02,0.30
85469,0.61,0.15,0.03,0.21
85470,0.55,0.18,0.10,0.17
85471,0.48,0.14,0.09,0.28
85472,0.12,0.61,0.00,0.26
85473,0.50,0.18,0.02,0.30
85474,0.13,0.70,0.01,0.16
85475,0.61,0.15,0.03,0.21
85476,0.43,0.30,0.07,0.21
85477,0.56,0.06,0.18,0.20
85478,0.29,0.27,0.27,0.18
85479,0.59,0.19,0.09,0.14
85480,0.50,0.18,0.02,0.30
85481,0.56,0.06,0.18,0.20
85482,0.43,0.30,0.07,0.21
85483,0.48,0.14,0.09,0.28
85484,0.13,0.70,0.01,0.16
85485,0.46,0.16,0.05,0.33
85486,0.12,0.61,0.00,0.26
85487,0.54,0.22,0.04,0.20
85488,0.14,0.56,0.02,0.28
85489,0.56,0.06,0.18,0.20
85490,0.56,0.06,0.18,0.20
85491,0.59,0.19,0.09,0.14
85492,0.55,0.18,0.10,0.17
85493,0.56,0.06,0.18,0.20
85494,0.48,0.14,0.09,0.28
85495,0.55,0.21,0.01,0.23
85496,0.12,0.61,0.00,0.26
85497,0.59,0.19,0.09,0.14
85498,0.25,0.38,0.06,0.31
85499,0.56,0.06,0.18,0.20
85500,0.50,0.18,0.02,0.30
85501,0.61,0.15,0.03,0.21
85502,0.43,0.30,0.07,0.21
85503,0.43,0.30,0.07,0.21
85504,0.14,0.56,0.02,0.28
85505,0.56,0.06,0.18,0.20
85506,0.13,0.67,0.00,0.20
85507,0.61,0.15,0.03,0.21
85508,0.58,0.15,0.06,0.21
85509,0.12,0.61,0.00,0.26
85510,0.50,0.18,0.02,0.30
85511,0.56,0.06,0.18,0.20
85512,0.12,0.61,0.00,0.26
85513,0.29,0.27,0.27,0.18
85514,0.16,0.69,0.02,0.13
85515,0.13,0.70,0.01,0.16
85516,0.58,0.15,0.06,0.21
85517,0.12,0.61,0.00,0.26
85518,0.55,0.18,0.10,0.17
85519,0.50,0.18,0.02,0.30
85520,0.08,0.77,0.01,0.14
85521,0.29,0.27,0.27,0.18
85522,0.61,0.15,0.03,0.21
85523,0.61,0.15,0.03,0.21
85524,0.56,0.06,0.18,0.20
85525,0.55,0.21,0.01,0.23
85526,0.43,0.30,0.07,0.21
85527,0.49,0.12,0.13,0.25
85528,0.29,0.27,0.27,0.18
85529,0.55,0.18,0.10,0.17
85530,0.27,0.27,0.34,0.12
85531,0.55,0.18,0.10,0.17
85532,0.46,0.16,0.05,0.33
85533,0.55,0.21,0.01,0.23
85534,0.49,0.12,0.13,0.25
85535,0.55,0.18,0.10,0.17
85536,0.59,0.19,0.09,0.14
85537,0.16,0.69,0.02,0.13
85538,0.15,0.66,0.02,0.17
85539,0.43,0.30,0.07,0.21
85540,0.56,0.06,0.18,0.20
85541,0.12,0.61,0.00,0.26
85542,0.16,0.52,0.03,0.29
85543,0.56,0.06,0.18,0.20
85544,0.12,0.61,0.00,0.26
85545,0.06,0.76,0.05,0.13
85546,0.43,0.30,0.07,0.21
85547,0.56,0.06,0.18,0.20
85548,0.58,0.15,0.06,0.21
85549,0.13,0.70,0.01,0.16
85550,0.13,0.70,0.01,0.16
85551,0.55,0.18,0.10,0.17
85552,0.43,0.30,0.07,0.21
85553,0.13,0.70,0.01,0.16
85554,0.48,0.14,0.09,0.28
85555,0.15,0.66,0.02,0.17
85556,0.56,0.06,0.18,0.20
85557,0.59,0.19,0.09,0.14
85558,0.50,0.18,0.02,0.30
85559,0.46,0.16,0.05,0.33
85560,0.13,0.70,0.01,0.16
85561,0.49,0.12,0.13,0.25
85562,0.12,0.56,0.01,0.30
85563,0.58,0.15,0.06,0.21
85564,0.55,0.21,0.01,0.23
85565,0.50,0.18,0.02,0.30
85566,0.49,0.12,0.13,0.25
85567,0.58,0.15,0.06,0.21
85568,0.50,0.18,0.02,0.30
85569,0.55,0.18,0.10,0.17
85570,0.50,0.18,0.02,0.30
85571,0.50,0.18,0.02,0.30
85572,0.16,0.69,0.02,0.13
85573,0.15,0.66,0.02,0.17
85574,0.49,0.12,0.13,0.25
85575,0.43,0.30,0.07,0.21
85576,0.06,0.79,0.06,0.09
85577,0.50,0.18,0.02,0.30
85578,0.25,0.31,0.28,0.16
85579,0.61,0.15,0.03,0.21
85580,0.56,0.06,0.18,0.20
85581,0.46,0.16,0.05,0.33
85582,0.56,0.06,0.18,0.20
85583,0.50,0.18,0.02,0.30
85584,0.46,0.16,0.05,0.33
85585,0.54,0.22,0.04,0.20
85586,0.43,0.30,0.07,0.21
85587,0.48,0.14,0.09,0.28
85588,0.18,0.60,0.01,0.22
85589,0.61,0.15,0.03,0.21
85590,0.46,0.16,0.05,0.33
85591,0.50,0.18,0.02,0.30
85592,0.12,0.56,0.01,0.30
85593,0.59,0.19,0.09,0.14
85594,0.55,0.21,0.01,0.23
85595,0.59,0.19,0.09,0.14
85596,0.25,0.31,0.28,0.16
85597,0.50,0.18,0.02,0.30
85598,0.56,0.06,0.18,0.20
85599,0.61,0.15,0.03,0.21
85600,0.56,0.06,0.18,0.20
85601,0.56,0.06,0.18,0.20
85602,0.59,0.19,0.09,0.14
85603,0.46,0.16,0.05,0.33
85604,0.48,0.14,0.09,0.28
85605,0.43,0.30,0.07,0.21
85606,0.50,0.18,0.02,0.30
85607,0.25,0.38,0.06,0.31
85608,0.58,0.15,0.06,0.21
85609,0.54,0.22,0.04,0.20
85610,0.29,0.27,0.27,0.18
85611,0.61,0.15,0.03,0.21
85612,0.46,0.16,0.05,0.33
85613,0.17,0.60,0.01,0.22
85614,0.46,0.16,0.05,0.33
85615,0.46,0.16,0.05,0.33
85616,0.55,0.18,0.10,0.17
85617,0.50,0.18,0.02,0.30
85618,0.55,0.18,0.10,0.17
85619,0.56,0.06,0.18,0.20
85620,0.58,0.15,0.06,0.21
85621,0.56,0.06,0.18,0.20
85622,0.50,0.18,0.02,0.30
85623,0.55,0.21,0.01,0.23
85624,0.15,0.66,0.02,0.17
85625,0.13,0.70,0.01,0.16
85626,0.54,0.22,0.04,0.20
85627,0.55,0.18,0.10,0.17
85628,0.29,0.27,0.27,0.18
85629,0.50,0.18,0.02,0.30
85630,0.61,0.15,0.03,0.21
85631,0.54,0.22,0.04,0.20
85632,0.55,0.18,0.10,0.17
85633,0.56,0.06,0.18,0.20
85634,0.55,0.18,0.10,0.17
85635,0.50,0.18,0.02,0.30
85636,0.54,0.22,0.04,0.20
85637,0.61,0.15,0.03,0.21
85638,0.58,0.15,0.06,0.21
85639,0.55,0.21,0.01,0.23
85640,0.29,0.27,0.27,0.18
85641,0.59,0.19,0.09,0.14
85642,0.55,0.18,0.10,0.17
85643,0.48,0.14,0.09,0.28
85644,0.50,0.18,0.02,0.30
85645,0.13,0.70,0.01,0.16
85646,0.56,0.06,0.18,0.20
85647,0.55,0.21,0.01,0.23
85648,0.49,0.12,0.13,0.25
85649,0.56,0.06,0.18,0.20
85650,0.48,0.14,0.09,0.28
85651,0.49,0.12,0.13,0.25
85652,0.58,0.15,0.06,0.21
85653,0.29,0.27,0.27,0.18
85654,0.48,0.14,0.09,0.28
85655,0.55,0.18,0.10,0.17
85656,0.56,0.06,0.18,0.20
85657,0.55,0.18,0.10,0.17
85658,0.61,0.15,0.03,0.21
85659,0.25,0.38,0.06,0.31
85660,0.54,0.22,0.04,0.20
85661,0.50,0.18,0.02,0.30
85662,0.29,0.27,0.27,0.18
85663,0.50,0.18,0.02,0.30
85664,0.55,0.18,0.10,0.17
85665,0.55,0.18,0.10,0.17
85666,0.25,0.31,0.28,0.16
85667,0.43,0.30,0.07,0.21
85668,0.29,0.27,0.27,0.18
85669,0.56,0.06,0.18,0.20
85670,0.48,0.14,0.09,0.28
85671,0.08,0.77,0.01,0.14
85672,0.49,0.12,0.13,0.25
85673,0.59,0.19,0.09,0.14
85674,0.15,0.66,0.02,0.17
85675,0.27,0.27,0.34,0.12
85676,0.56,0.06,0.18,0.20
85677,0.48,0.14,0.09,0.28
85678,0.15,0.66,0.02,0.17
85679,0.15,0.66,0.02,0.17
85680,0.50,0.18,0.02,0.30
85681,0.08,0.77,0.01,0.14
85682,0.46,0.16,0.05,0.33
85683,0.06,0.79,0.06,0.09
85684,0.46,0.16,0.05,0.33
85685,0.48,0.14,0.09,0.28
85686,0.48,0.14,0.09,0.28
85687,0.56,0.06,0.18,0.20
85688,0.50,0.18,0.02,0.30
85689,0.50,0.18,0.02,0.30
85690,0.49,0.12,0.13,0.25
85691,0.50,0.18,0.02,0.30
85692,0.17,0.60,0.01,0.22
85693,0.61,0.15,0.03,0.21
85694,0.56,0.06,0.18,0.20
85695,0.50,0.18,0.02,0.30
85696,0.50,0.18,0.02,0.30
85697,0.16,0.52,0.03,0.29
85698,0.54,0.22,0.04,0.20
85699,0.55,0.18,0.10,0.17
85700,0.13,0.67,0.00,0.20
85701,0.08,0.77,0.01,0.14
85702,0.25,0.31,0.28,0.16
85703,0.27,0.27,0.34,0.12
85704,0.55,0.21,0.01,0.23
85705,0.50,0.18,0.02,0.30
85706,0.08,0.77,0.01,0.14
85707,0.08,0.77,0.01,0.14
85708,0.48,0.14,0.09,0.28
85709,0.56,0.06,0.18,0.20
85710,0.59,0.19,0.09,0.14
85711,0.18,0.60,0.01,0.22
85712,0.46,0.16,0.05,0.33
85713,0.13,0.67,0.00,0.20
85714,0.50,0.18,0.02,0.30
85715,0.54,0.22,0.04,0.20
85716,0.58,0.15,0.06,0.21
85717,0.55,0.18,0.10,0.17
85718,0.50,0.18,0.02,0.30
85719,0.27,0.27,0.34,0.12
85720,0.56,0.06,0.18,0.20
85721,0.61,0.15,0.03,0.21
85722,0.46,0.16,0.05,0.33
85723,0.48,0.14,0.09,0.28
85724,0.55,0.18,0.10,0.17
85725,0.61,0.15,0.03,0.21
85726,0.05,0.80,0.04,0.11
85727,0.12,0.61,0.00,0.26
85728,0.49,0.12,0.13,0.25
85729,0.25,0.31,0.28,0.16
85730,0.49,0.12,0.13,0.25
85731,0.48,0.14,0.09,0.28
85732,0.43,0.30,0.07,0.21
85733,0.27,0.27,0.34,0.12
85734,0.29,0.27,0.27,0.18
85735,0.50,0.18,0.02,0.30
85736,0.50,0.18,0.02,0.30
85737,0.55,0.21,0.01,0.23
85738,0.55,0.21,0.01,0.23
85739,0.55,0.18,0.10,0.17
85740,0.46,0.16,0.05,0.33
85741,0.14,0.56,0.02,0.28
85742,0.50,0.18,0.02,0.30
85743,0.58,0.15,0.06,0.21
85744,0.54,0.22,0.04,0.20
85745,0.14,0.56,0.02,0.28
85746,0.55,0.21,0.01,0.23
85747,0.27,0.27,0.34,0.12
