id,Classic,Deal,Flex,Saver
67737,0.58,0.15,0.06,0.21
67738,0.17,0.60,0.01,0.22
67739,0.61,0.15,0.03,0.21
67740,0.12,0.56,0.01,0.30
67741,0.55,0.21,0.01,0.23
67742,0.16,0.52,0.03,0.29
67743,0.55,0.18,0.10,0.17
67744,0.43,0.30,0.07,0.21
67745,0.58,0.15,0.06,0.21
67746,0.59,0.19,0.09,0.14
67747,0.12,0.61,0.00,0.26
67748,0.06,0.79,0.06,0.09
67749,0.17,0.60,0.01,0.22
67750,0.25,0.38,0.06,0.31
67751,0.61,0.15,0.03,0.21
67752,0.25,0.31,0.28,0.16
67753,0.46,0.16,0.05,0.33
67754,0.50,0.18,0.02,0.30
67755,0.25,0.31,0.28,0.16
67756,0.55,0.21,0.01,0.23
67757,0.25,0.31,0.28,0.16
67758,0.55,0.18,0.10,0.17
67759,0.27,0.27,0.34,0.12
67760,0.29,0.27,0.27,0.18
67761,0.55,0.18,0.10,0.17
67762,0.15,0.66,0.02,0.17
67763,0.25,0.38,0.06,0.31
67764,0.56,0.06,0.18,0.20
67765,0.25,0.31,0.28,0.16
67766,0.46,0.16,0.05,0.33
67767,0.14,0.56,0.02,0.28
67768,0.55,0.18,0.10,0.17
67769,0.61,0.15,0.03,0.21
67770,0.50,0.18,0.02,0.30
67771,0.55,0.18,0.10,0.17
67772,0.46,0.16,0.05,0.33
67773,0.54,0.22,0.04,0.20
67774,0.61,0.15,0.03,0.21
67775,0.61,0.15,0.03,0.21
67776,0.56,0.06,0.18,0.20
67777,0.59,0.19,0.09,0.14
67778,0.56,0.06,0.18,0.20
67779,0.55,0.18,0.10,0.17
67780,0.46,0.16,0.05,0.33
67781,0.46,0.16,0.05,0.33
67782,0.50,0.18,0.02,0.30
67783,0.48,0.14,0.09,0.28
67784,0.59,0.19,0.09,0.14
67785,0.59,0.19,0.09,0.14
67786,0.50,0.18,0.02,0.30
67787,0.56,0.06,0.18,0.20
67788,0.06,0.76,0.05,0.13
67789,0.46,0.16,0.05,0.33
67790,0.49,0.12,0.13,0.25
67791,0.61,0.15,0.03,0.21
67792,0.08,0.77,0.01,0.14
67793,0.56,0.06,0.18,0.20
67794,0.55,0.21,0.01,0.23
67795,0.56,0.06,0.18,0.20
67796,0.61,0.15,0.03,0.21
67797,0.48,0.14,0.09,0.28
67798,0.46,0.16,0.05,0.33
67799,0.56,0.06,0.18,0.20
67800,0.25,0.31,0.28,0.16
67801,0.55,0.21,0.01,0.23
67802,0.43,0.30,0.07,0.21
67803,0.55,0.18,0.10,0.17
67804,0.59,0.19,0.09,0.14
67805,0.50,0.18,0.02,0.30
67806,0.58,0.15,0.06,0.21
67807,0.43,0.30,0.07,0.21
67808,0.50,0.18,0.02,0.30
67809,0.27,0.27,0.34,0.12
67810,0.56,0.06,0.18,0.20
67811,0.48,0.14,0.09,0.28
67812,0.25,0.31,0.28,0.16
67813,0.46,0.16,0.05,0.33
67814,0.43,0.30,0.07,0.21
67815,0.25,0.38,0.06,0.31
67816,0.50,0.18,0.02,0.30
67817,0.13,0.70,0.01,0.16
67818,0.61,0.15,0.03,0.21
67819,0.58,0.15,0.06,0.21
67820,0.59,0.19,0.09,0.14
67821,0.58,0.15,0.06,0.21
67822,0.43,0.30,0.07,0.21
67823,0.55,0.21,0.01,0.23
67824,0.56,0.06,0.18,0.20
67825,0.50,0.18,0.02,0.30
67826,0.12,0.61,0.00,0.26
67827,0.46,0.16,0.05,0.33
67828,0.43,0.30,0.07,0.21
67829,0.43,0.30,0.07,0.21
67830,0.27,0.27,0.34,0.12
67831,0.59,0.19,0.09,0.14
67832,0.48,0.14,0.09,0.28
67833,0.46,0.16,0.05,0.33
67834,0.55,0.21,0.01,0.23
67835,0.55,0.21,0.01,0.23
67836,0.50,0.18,0.02,0.30
67837,0.15,0.66,0.02,0.17
67838,0.56,0.06,0.18,0.20
67839,0.16,0.52,0.03,0.29
67840,0.61,0.15,0.03,0.21
67841,0.12,0.56,0.01,0.30
67842,0.12,0.61,0.00,0.26
67843,0.46,0.16,0.05,0.33
67844,0.58,0.15,0.06,0.21
67845,0.46,0.16,0.05,0.33
67846,0.58,0.15,0.06,0.21
67847,0.43,0.30,0.07,0.21
67848,0.46,0.16,0.05,0.33
67849,0.43,0.30,0.07,0.21
67850,0.50,0.18,0.02,0.30
67851,0.55,0.18,0.10,0.17
67852,0.49,0.12,0.13,0.25
67853,0.25,0.31,0.28,0.16
67854,0.49,0.12,0.13,0.25
67855,0.05,0.80,0.04,0.11
67856,0.55,0.18,0.10,0.17
67857,0.13,0.70,0.01,0.16
67858,0.50,0.18,0.02,0.30
67859,0.50,0.18,0.02,0.30
67860,0.56,0.06,0.18,0.20
67861,0.12,0.61,0.00,0.26
67862,0.12,0.56,0.01,0.30
67863,0.06,0.76,0.05,0.13
67864,0.55,0.21,0.01,0.23
67865,0.59,0.19,0.09,0.14
67866,0.58,0.15,0.06,0.21
67867,0.12,0.61,0.00,0.26
67868,0.54,0.22,0.04,0.20
67869,0.16,0.69,0.02,0.13
67870,0.16,0.52,0.03,0.29
67871,0.56,0.06,0.18,0.20
67872,0.46,0.16,0.05,0.33
67873,0.61,0.15,0.03,0.21
67874,0.25,0.31,0.28,0.16
67875,0.55,0.21,0.01,0.23
67876,0.56,0.06,0.18,0.20
67877,0.48,0.14,0.09,0.28
67878,0.46,0.16,0.05,0.33
67879,0.50,0.18,0.02,0.30
67880,0.43,0.30,0.07,0.21
67881,0.54,0.22,0.04,0.20
67882,0.46,0.16,0.05,0.33
67883,0.50,0.18,0.02,0.30
67884,0.46,0.16,0.05,0.33
67885,0.14,0.56,0.02,0.28
67886,0.55,0.21,0.01,0.23
67887,0.55,0.21,0.01,0.23
67888,0.56,0.06,0.18,0.20
67889,0.50,0.18,0.02,0.30
67890,0.12,0.56,0.01,0.30
67891,0.46,0.16,0.05,0.33
67892,0.46,0.16,0.05,0.33
67893,0.54,0.22,0.04,0.20
67894,0.29,0.27,0.27,0.18
67895,0.48,0.14,0.09,0.28
67896,0.43,0.30,0.07,0.21
67897,0.27,0.27,0.34,0.12
67898,0.13,0.70,0.01,0.16
67899,0.58,0.15,0.06,0.21
67900,0.48,0.14,0.09,0.28
67901,0.29,0.27,0.27,0.18
67902,0.46,0.16,0.05,0.33
67903,0.55,0.18,0.10,0.17
67904,0.12,0.61,0.00,0.26
67905,0.13,0.67,0.00,0.20
67906,0.25,0.31,0.28,0.16
67907,0.58,0.15,0.06,0.21
67908,0.55,0.18,0.10,0.17
67909,0.56,0.06,0.18,0.20
67910,0.15,0.66,0.02,0.17
67911,0.48,0.14,0.09,0.28
67912,0.59,0.19,0.09,0.14
67913,0.17,0.60,0.01,0.22
67914,0.12,0.56,0.01,0.30
67915,0.48,0.14,0.09,0.28
67916,0.50,0.18,0.02,0.30
67917,0.27,0.27,0.34,0.12
67918,0.12,0.61,0.00,0.26
67919,0.59,0.19,0.09,0.14
67920,0.55,0.18,0.10,0.17
67921,0.18,0.60,0.01,0.22
67922,0.56,0.06,0.18,0.20
67923,0.55,0.21,0.01,0.23
67924,0.55,0.21,0.01,0.23
67925,0.50,0.18,0.02,0.30
67926,0.48,0.14,0.09,0.28
67927,0.55,0.18,0.10,0.17
67928,0.05,0.80,0.04,0.11
67929,0.43,0.30,0.07,0.21
67930,0.12,0.61,0.00,0.26
67931,0.61,0.15,0.03,0.21
67932,0.12,0.61,0.00,0.26
67933,0.61,0.15,0.03,0.21
67934,0.43,0.30,0.07,0.21
67935,0.61,0.15,0.03,0.21
67936,0.50,0.18,0.02,0.30
67937,0.55,0.21,0.01,0.23
67938,0.08,0.77,0.01,0.14
67939,0.56,0.06,0.18,0.20
67940,0.55,0.18,0.10,0.17
67941,0.48,0.14,0.09,0.28
67942,0.25,0.31,0.28,0.16
67943,0.48,0.14,0.09,0.28
67944,0.56,0.06,0.18,0.20
67945,0.14,0.56,0.02,0.28
67946,0.27,0.27,0.34,0.12
67947,0.59,0.19,0.09,0.14
67948,0.25,0.38,0.06,0.31
67949,0.50,0.18,0.02,0.30
67950,0.55,0.18,0.10,0.17
67951,0.12,0.56,0.01,0.30
67952,0.27,0.27,0.34,0.12
67953,0.15,0.66,0.02,0.17
67954,0.25,0.31,0.28,0.16
67955,0.18,0.60,0.01,0.22
67956,0.48,0.14,0.09,0.28
67957,0.56,0.06,0.18,0.20
67958,0.56,0.06,0.18,0.20
67959,0.61,0.15,0.03,0.21
67960,0.55,0.18,0.10,0.17
67961,0.43,0.30,0.07,0.21
67962,0.55,0.21,0.01,0.23
67963,0.43,0.30,0.07,0.21
67964,0.50,0.18,0.02,0.30
67965,0.50,0.18,0.02,0.30
67966,0.29,0.27,0.27,0.18
67967,0.61,0.15,0.03,0.21
67968,0.46,0.16,0.05,0.33
67969,0.29,0.27,0.27,0.18
67970,0.55,0.21,0.01,0.23
67971,0.50,0.18,0.02,0.30
67972,0.46,0.16,0.05,0.33
67973,0.15,0.66,0.02,0.17
67974,0.46,0.16,0.05,0.33
67975,0.56,0.06,0.18,0.20
67976,0.29,0.27,0.27,0.18
67977,0.61,0.15,0.03,0.21
67978,0.27,0.27,0.34,0.12
67979,0.61,0.15,0.03,0.21
67980,0.43,0.30,0.07,0.21
67981,0.27,0.27,0.34,0.12
67982,0.43,0.30,0.07,0.21
67983,0.61,0.15,0.03,0.21
67984,0.54,0.22,0.04,0.20
67985,0.61,0.15,0.03,0.21
67986,0.18,0.60,0.01,0.22
67987,0.29,0.27,0.27,0.18
67988,0.48,0.14,0.09,0.28
67989,0.55,0.18,0.10,0.17
67990,0.58,0.15,0.06,0.21
67991,0.56,0.06,0.18,0.20
67992,0.50,0.18,0.02,0.30
67993,0.50,0.18,0.02,0.30
67994,0.43,0.30,0.07,0.21
67995,0.12,0.56,0.01,0.30
67996,0.05,0.80,0.04,0.11
67997,0.48,0.14,0.09,0.28
67998,0.27,0.27,0.34,0.12
67999,0.61,0.15,0.03,0.21
68000,0.46,0.16,0.05,0.33
68001,0.55,0.21,0.01,0.23
68002,0.14,0.56,0.02,0.28
68003,0.06,0.76,0.05,0.13
68004,0.58,0.15,0.06,0.21
68005,0.56,0.06,0.18,0.20
68006,0.56,0.06,0.18,0.20
68007,0.59,0.19,0.09,0.14
68008,0.50,0.18,0.02,0.30
68009,0.17,0.60,0.01,0.22
68010,0.61,0.15,0.03,0.21
68011,0.58,0.15,0.06,0.21
68012,0.25,0.38,0.06,0.31
68013,0.59,0.19,0.09,0.14
68014,0.46,0.16,0.05,0.33
68015,0.15,0.66,0.02,0.17
68016,0.13,0.67,0.00,0.20
68017,0.50,0.18,0.02,0.30
68018,0.55,0.18,0.10,0.17
68019,0.55,0.18,0.10,0.17
68020,0.50,0.18,0.02,0.30
68021,0.61,0.15,0.03,0.21
68022,0.06,0.79,0.06,0.09
68023,0.25,0.38,0.06,0.31
68024,0.15,0.66,0.02,0.17
68025,0.55,0.18,0.10,0.17
68026,0.48,0.14,0.09,0.28
68027,0.56,0.06,0.18,0.20
68028,0.50,0.18,0.02,0.30
68029,0.48,0.14,0.09,0.28
68030,0.08,0.77,0.01,0.14
68031,0.05,0.80,0.04,0.11
68032,0.43,0.30,0.07,0.21
68033,0.55,0.18,0.10,0.17
68034,0.48,0.14,0.09,0.28
68035,0.25,0.31,0.28,0.16
68036,0.15,0.66,0.02,0.17
68037,0.17,0.60,0.01,0.22
68038,0.14,0.56,0.02,0.28
68039,0.56,0.06,0.18,0.20
68040,0.12,0.61,0.00,0.26
68041,0.58,0.15,0.06,0.21
68042,0.05,0.80,0.04,0.11
68043,0.49,0.12,0.13,0.25
68044,0.56,0.06,0.18,0.20
68045,0.56,0.06,0.18,0.20
68046,0.59,0.19,0.09,0.14
68047,0.48,0.14,0.09,0.28
68048,0.46,0.16,0.05,0.33
68049,0.59,0.19,0.09,0.14
68050,0.55,0.18,0.10,0.17
68051,0.15,0.66,0.02,0.17
68052,0.12,0.61,0.00,0.26
68053,0.06,0.76,0.05,0.13
68054,0.50,0.18,0.02,0.30
68055,0.50,0.18,0.02,0.30
68056,0.43,0.30,0.07,0.21
68057,0.25,0.31,0.28,0.16
68058,0.55,0.18,0.10,0.17
68059,0.50,0.18,0.02,0.30
68060,0.14,0.56,0.02,0.28
68061,0.13,0.67,0.00,0.20
68062,0.12,0.61,0.00,0.26
68063,0.50,0.18,0.02,0.30
68064,0.56,0.06,0.18,0.20
68065,0.17,0.60,0.01,0.22
68066,0.46,0.16,0.05,0.33
68067,0.49,0.12,0.13,0.25
68068,0.15,0.66,0.02,0.17
68069,0.12,0.61,0.00,0.26
68070,0.43,0.30,0.07,0.21
68071,0.61,0.15,0.03,0.21
68072,0.43,0.30,0.07,0.21
68073,0.59,0.19,0.09,0.14
68074,0.43,0.30,0.07,0.21
68075,0.58,0.15,0.06,0.21
68076,0.55,0.18,0.10,0.17
68077,0.25,0.31,0.28,0.16
68078,0.43,0.30,0.07,0.21
68079,0.29,0.27,0.27,0.18
68080,0.46,0.16,0.05,0.33
68081,0.55,0.18,0.10,0.17
68082,0.43,0.30,0.07,0.21
68083,0.12,0.61,0.00,0.26
68084,0.29,0.27,0.27,0.18
68085,0.27,0.27,0.34,0.12
68086,0.58,0.15,0.06,0.21
68087,0.49,0.12,0.13,0.25
68088,0.50,0.18,0.02,0.30
68089,0.55,0.21,0.01,0.23
68090,0.27,0.27,0.34,0.12
68091,0.06,0.79,0.06,0.09
68092,0.12,0.61,0.00,0.26
68093,0.54,0.22,0.04,0.20
68094,0.12,0.61,0.00,0.26
68095,0.48,0.14,0.09,0.28
68096,0.55,0.21,0.01,0.23
68097,0.29,0.27,0.27,0.18
68098,0.48,0.14,0.09,0.28
68099,0.55,0.21,0.01,0.23
68100,0.56,0.06,0.18,0.20
68101,0.59,0.19,0.09,0.14
68102,0.55,0.21,0.01,0.23
68103,0.59,0.19,0.09,0.14
68104,0.43,0.30,0.07,0.21
68105,0.12,0.56,0.01,0.30
68106,0.12,0.56,0.01,0.30
68107,0.27,0.27,0.34,0.12
68108,0.13,0.67,0.00,0.20
68109,0.58,0.15,0.06,0.21
68110,0.50,0.18,0.02,0.30
68111,0.16,0.52,0.03,0.29
68112,0.56,0.06,0.18,0.20
68113,0.49,0.12,0.13,0.25
68114,0.48,0.14,0.09,0.28
68115,0.46,0.16,0.05,0.33
68116,0.29,0.27,0.27,0.18
68117,0.49,0.12,0.13,0.25
68118,0.50,0.18,0.02,0.30
68119,0.61,0.15,0.03,0.21
68120,0.50,0.18,0.02,0.30
68121,0.48,0.14,0.09,0.28
68122,0.50,0.18,0.02,0.30
68123,0.43,0.30,0.07,0.21
68124,0.50,0.18,0.02,0.30
68125,0.25,0.31,0.28,0.16
68126,0.48,0.14,0.09,0.28
68127,0.61,0.15,0.03,0.21
68128,0.58,0.15,0.06,0.21
68129,0.58,0.15,0.06,0.21
68130,0.14,0.56,0.02,0.28
68131,0.50,0.18,0.02,0.30
68132,0.50,0.18,0.02,0.30
68133,0.43,0.30,0.07,0.21
68134,0.59,0.19,0.09,0.14
68135,0.25,0.38,0.06,0.31
68136,0.56,0.06,0.18,0.20
68137,0.46,0.16,0.05,0.33
68138,0.50,0.18,0.02,0.30
68139,0.56,0.06,0.18,0.20
68140,0.58,0.15,0.06,0.21
68141,0.59,0.19,0.09,0.14
68142,0.55,0.18,0.10,0.17
68143,0.12,0.61,0.00,0.26
68144,0.50,0.18,0.02,0.30
68145,0.58,0.15,0.06,0.21
68146,0.55,0.21,0.01,0.23
68147,0.13,0.70,0.01,0.16
68148,0.12,0.61,0.00,0.26
68149,0.27,0.27,0.34,0.12
68150,0.50,0.18,0.02,0.30
68151,0.46,0.16,0.05,0.33
68152,0.12,0.61,0.00,0.26
68153,0.56,0.06,0.18,0.20
68154,0.43,0.30,0.07,0.21
68155,0.59,0.19,0.09,0.14
68156,0.55,0.18,0.10,0.17
68157,0.48,0.14,0.09,0.28
68158,0.48,0.14,0.09,0.28
68159,0.18,0.60,0.01,0.22
68160,0.59,0.19,0.09,0.14
68161,0.56,0.06,0.18,0.20
68162,0.50,0.18,0.02,0.30
68163,0.48,0.14,0.09,0.28
68164,0.59,0.19,0.09,0.14
68165,0.59,0.19,0.09,0.14
68166,0.61,0.15,0.03,0.21
68167,0.49,0.12,0.13,0.25
68168,0.06,0.79,0.06,0.09
68169,0.17,0.60,0.01,0.22
68170,0.14,0.56,0.02,0.28
68171,0.13,0.70,0.01,0.16
68172,0.55,0.18,0.10,0.17
68173,0.48,0.14,0.09,0.28
68174,0.29,0.27,0.27,0.18
68175,0.59,0.19,0.09,0.14
68176,0.29,0.27,0.27,0.18
68177,0.48,0.14,0.09,0.28
68178,0.61,0.15,0.03,0.21
68179,0.56,0.06,0.18,0.20
68180,0.56,0.06,0.18,0.20
68181,0.61,0.15,0.03,0.21
68182,0.61,0.15,0.03,0.21
68183,0.61,0.15,0.03,0.21
68184,0.48,0.14,0.09,0.28
68185,0.49,0.12,0.13,0.25
68186,0.29,0.27,0.27,0.18
68187,0.46,0.16,0.05,0.33
68188,0.56,0.06,0.18,0.20
68189,0.55,0.18,0.10,0.17
68190,0.46,0.16,0.05,0.33
68191,0.27,0.27,0.34,0.12
68192,0.46,0.16,0.05,0.33
68193,0.46,0.16,0.05,0.33
68194,0.50,0.18,0.02,0.30
68195,0.46,0.16,0.05,0.33
68196,0.29,0.27,0.27,0.18
68197,0.56,0.06,0.18,0.20
68198,0.55,0.21,0.01,0.23
68199,0.55,0.18,0.10,0.17
68200,0.46,0.16,0.05,0.33
68201,0.27,0.27,0.34,0.12
68202,0.48,0.14,0.09,0.28
68203,0.29,0.27,0.27,0.18
68204,0.55,0.18,0.10,0.17
68205,0.61,0.15,0.03,0.21
68206,0.58,0.15,0.06,0.21
68207,0.43,0.30,0.07,0.21
68208,0.27,0.27,0.34,0.12
68209,0.48,0.14,0.09,0.28
68210,0.56,0.06,0.18,0.20
68211,0.61,0.15,0.03,0.21
68212,0.59,0.19,0.09,0.14
68213,0.55,0.18,0.10,0.17
68214,0.12,0.61,0.00,0.26
68215,0.61,0.15,0.03,0.21
68216,0.56,0.06,0.18,0.20
68217,0.56,0.06,0.18,0.20
68218,0.56,0.06,0.18,0.20
68219,0.59,0.19,0.09,0.14
68220,0.59,0.19,0.09,0.14
68221,0.27,0.27,0.34,0.12
68222,0.55,0.18,0.10,0.17
68223,0.58,0.15,0.06,0.21
68224,0.50,0.18,0.02,0.30
68225,0.59,0.19,0.09,0.14
68226,0.59,0.19,0.09,0.14
68227,0.14,0.56,0.02,0.28
68228,0.50,0.18,0.02,0.30
68229,0.56,0.06,0.18,0.20
68230,0.27,0.27,0.34,0.12
68231,0.49,0.12,0.13,0.25
68232,0.58,0.15,0.06,0.21
68233,0.54,0.22,0.04,0.20
68234,0.59,0.19,0.09,0.14
68235,0.50,0.18,0.02,0.30
68236,0.14,0.56,0.02,0.28
68237,0.29,0.27,0.27,0.18
68238,0.50,0.18,0.02,0.30
68239,0.43,0.30,0.07,0.21
68240,0.15,0.66,0.02,0.17
68241,0.55,0.18,0.10,0.17
68242,0.58,0.15,0.06,0.21
68243,0.50,0.18,0.02,0.30
68244,0.58,0.15,0.06,0.21
68245,0.43,0.30,0.07,0.21
68246,0.46,0.16,0.05,0.33
68247,0.55,0.21,0.01,0.23
68248,0.58,0.15,0.06,0.21
68249,0.14,0.56,0.02,0.28
68250,0.48,0.14,0.09,0.28
68251,0.06,0.76,0.05,0.13
68252,0.58,0.15,0.06,0.21
68253,0.50,0.18,0.02,0.30
68254,0.46,0.16,0.05,0.33
68255,0.50,0.18,0.02,0.30
68256,0.49,0.12,0.13,0.25
68257,0.48,0.14,0.09,0.28
68258,0.08,0.77,0.01,0.14
68259,0.25,0.31,0.28,0.16
68260,0.61,0.15,0.03,0.21
68261,0.18,0.60,0.01,0.22
68262,0.55,0.18,0.10,0.17
68263,0.61,0.15,0.03,0.21
68264,0.58,0.15,0.06,0.21
68265,0.50,0.18,0.02,0.30
68266,0.61,0.15,0.03,0.21
68267,0.29,0.27,0.27,0.18
68268,0.50,0.18,0.02,0.30
68269,0.56,0.06,0.18,0.20
68270,0.48,0.14,0.09,0.28
68271,0.29,0.27,0.27,0.18
68272,0.27,0.27,0.34,0.12
68273,0.49,0.12,0.13,0.25
68274,0.12,0.56,0.01,0.30
68275,0.25,0.38,0.06,0.31
68276,0.50,0.18,0.02,0.30
68277,0.59,0.19,0.09,0.14
68278,0.55,0.21,0.01,0.23
68279,0.43,0.30,0.07,0.21
68280,0.48,0.14,0.09,0.28
68281,0.56,0.06,0.18,0.20
68282,0.14,0.56,0.02,0.28
68283,0.54,0.22,0.04,0.20
68284,0.59,0.19,0.09,0.14
68285,0.50,0.18,0.02,0.30
68286,0.49,0.12,0.13,0.25
68287,0.49,0.12,0.13,0.25
68288,0.58,0.15,0.06,0.21
68289,0.50,0.18,0.02,0.30
68290,0.27,0.27,0.34,0.12
68291,0.59,0.19,0.09,0.14
68292,0.56,0.06,0.18,0.20
68293,0.46,0.16,0.05,0.33
68294,0.55,0.18,0.10,0.17
68295,0.43,0.30,0.07,0.21
68296,0.58,0.15,0.06,0.21
68297,0.55,0.21,0.01,0.23
68298,0.27,0.27,0.34,0.12
68299,0.55,0.18,0.10,0.17
68300,0.50,0.18,0.02,0.30
68301,0.18,0.60,0.01,0.22
68302,0.56,0.06,0.18,0.20
68303,0.59,0.19,0.09,0.14
68304,0.49,0.12,0.13,0.25
68305,0.49,0.12,0.13,0.25
68306,0.58,0.15,0.06,0.21
68307,0.55,0.18,0.10,0.17
68308,0.59,0.19,0.09,0.14
68309,0.43,0.30,0.07,0.21
68310,0.58,0.15,0.06,0.21
68311,0.12,0.61,0.00,0.26
68312,0.49,0.12,0.13,0.25
68313,0.56,0.06,0.18,0.20
68314,0.48,0.14,0.09,0.28
68315,0.50,0.18,0.02,0.30
68316,0.43,0.30,0.07,0.21
68317,0.56,0.06,0.18,0.20
68318,0.27,0.27,0.34,0.12
68319,0.43,0.30,0.07,0.21
68320,0.55,0.18,0.10,0.17
68321,0.50,0.18,0.02,0.30
68322,0.46,0.16,0.05,0.33
68323,0.06,0.76,0.05,0.13
68324,0.48,0.14,0.09,0.28
68325,0.50,0.18,0.02,0.30
68326,0.48,0.14,0.09,0.28
68327,0.59,0.19,0.09,0.14
68328,0.59,0.19,0.09,0.14
68329,0.50,0.18,0.02,0.30
68330,0.50,0.18,0.02,0.30
68331,0.43,0.30,0.07,0.21
68332,0.46,0.16,0.05,0.33
68333,0.13,0.67,0.00,0.20
68334,0.46,0.16,0.05,0.33
68335,0.55,0.18,0.10,0.17
68336,0.50,0.18,0.02,0.30
68337,0.43,0.30,0.07,0.21
68338,0.61,0.15,0.03,0.21
68339,0.56,0.06,0.18,0.20
68340,0.25,0.31,0.28,0.16
68341,0.58,0.15,0.06,0.21
68342,0.43,0.30,0.07,0.21
68343,0.58,0.15,0.06,0.21
68344,0.50,0.18,0.02,0.30
68345,0.08,0.77,0.01,0.14
68346,0.43,0.30,0.07,0.21
68347,0.48,0.14,0.09,0.28
68348,0.48,0.14,0.09,0.28
68349,0.14,0.56,0.02,0.28
68350,0.46,0.16,0.05,0.33
68351,0.56,0.06,0.18,0.20
68352,0.50,0.18,0.02,0.30
68353,0.55,0.18,0.10,0.17
68354,0.46,0.16,0.05,0.33
68355,0.56,0.06,0.18,0.20
68356,0.48,0.14,0.09,0.28
68357,0.49,0.12,0.13,0.25
68358,0.50,0.18,0.02,0.30
68359,0.59,0.19,0.09,0.14
68360,0.46,0.16,0.05,0.33
68361,0.55,0.21,0.01,0.23
68362,0.49,0.12,0.13,0.25
68363,0.56,0.06,0.18,0.20
68364,0.12,0.56,0.01,0.30
68365,0.55,0.21,0.01,0.23
68366,0.13,0.67,0.00,0.20
68367,0.15,0.66,0.02,0.17
68368,0.55,0.18,0.10,0.17
68369,0.43,0.30,0.07,0.21
68370,0.13,0.67,0.00,0.20
68371,0.48,0.14,0.09,0.28
68372,0.55,0.21,0.01,0.23
68373,0.58,0.15,0.06,0.21
68374,0.58,0.15,0.06,0.21
68375,0.08,0.77,0.01,0.14
68376,0.25,0.31,0.28,0.16
68377,0.12,0.61,0.00,0.26
68378,0.50,0.18,0.02,0.30
68379,0.50,0.18,0.02,0.30
68380,0.25,0.38,0.06,0.31
68381,0.46,0.16,0.05,0.33
68382,0.55,0.18,0.10,0.17
68383,0.56,0.06,0.18,0.20
68384,0.13,0.67,0.00,0.20
68385,0.58,0.15,0.06,0.21
68386,0.46,0.16,0.05,0.33
68387,0.55,0.21,0.01,0.23
68388,0.49,0.12,0.13,0.25
68389,0.06,0.76,0.05,0.13
68390,0.55,0.21,0.01,0.23
68391,0.48,0.14,0.09,0.28
68392,0.06,0.79,0.06,0.09
68393,0.50,0.18,0.02,0.30
68394,0.46,0.16,0.05,0.33
68395,0.58,0.15,0.06,0.21
68396,0.25,0.38,0.06,0.31
68397,0.06,0.76,0.05,0.13
68398,0.17,0.60,0.01,0.22
68399,0.48,0.14,0.09,0.28
68400,0.06,0.79,0.06,0.09
68401,0.50,0.18,0.02,0.30
68402,0.50,0.18,0.02,0.30
68403,0.56,0.06,0.18,0.20
68404,0.56,0.06,0.18,0.20
68405,0.25,0.38,0.06,0.31
68406,0.27,0.27,0.34,0.12
68407,0.43,0.30,0.07,0.21
68408,0.58,0.15,0.06,0.21
68409,0.27,0.27,0.34,0.12
68410,0.58,0.15,0.06,0.21
68411,0.61,0.15,0.03,0.21
68412,0.27,0.27,0.34,0.12
68413,0.59,0.19,0.09,0.14
68414,0.56,0.06,0.18,0.20
68415,0.25,0.38,0.06,0.31
68416,0.59,0.19,0.09,0.14
68417,0.18,0.60,0.01,0.22
68418,0.50,0.18,0.02,0.30
68419,0.27,0.27,0.34,0.12
68420,0.50,0.18,0.02,0.30
68421,0.61,0.15,0.03,0.21
68422,0.49,0.12,0.13,0.25
68423,0.43,0.30,0.07,0.21
68424,0.50,0.18,0.02,0.30
68425,0.55,0.18,0.10,0.17
68426,0.49,0.12,0.13,0.25
68427,0.61,0.15,0.03,0.21
68428,0.54,0.22,0.04,0.20
68429,0.49,0.12,0.13,0.25
68430,0.55,0.18,0.10,0.17
68431,0.25,0.31,0.28,0.16
68432,0.08,0.77,0.01,0.14
68433,0.43,0.30,0.07,0.21
68434,0.08,0.77,0.01,0.14
68435,0.48,0.14,0.09,0.28
68436,0.17,0.60,0.01,0.22
68437,0.61,0.15,0.03,0.21
68438,0.61,0.15,0.03,0.21
68439,0.56,0.06,0.18,0.20
68440,0.18,0.60,0.01,0.22
68441,0.48,0.14,0.09,0.28
68442,0.13,0.70,0.01,0.16
68443,0.55,0.18,0.10,0.17
68444,0.46,0.16,0.05,0.33
68445,0.58,0.15,0.06,0.21
68446,0.27,0.27,0.34,0.12
68447,0.56,0.06,0.18,0.20
68448,0.59,0.19,0.09,0.14
68449,0.59,0.19,0.09,0.14
68450,0.06,0.76,0.05,0.13
68451,0.50,0.18,0.02,0.30
68452,0.13,0.67,0.00,0.20
68453,0.29,0.27,0.27,0.18
68454,0.58,0.15,0.06,0.21
68455,0.43,0.30,0.07,0.21
68456,0.48,0.14,0.09,0.28
68457,0.56,0.06,0.18,0.20
68458,0.46,0.16,0.05,0.33
68459,0.56,0.06,0.18,0.20
68460,0.29,0.27,0.27,0.18
68461,0.59,0.19,0.09,0.14
68462,0.05,0.80,0.04,0.11
68463,0.55,0.21,0.01,0.23
68464,0.25,0.31,0.28,0.16
68465,0.49,0.12,0.13,0.25
68466,0.48,0.14,0.09,0.28
68467,0.61,0.15,0.03,0.21
68468,0.50,0.18,0.02,0.30
68469,0.25,0.31,0.28,0.16
68470,0.48,0.14,0.09,0.28
68471,0.29,0.27,0.27,0.18
